Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Luke Cundle,Midfielders,2214,2023-2024 Championship,25.0,56.3,0.98,0.33,0.28,16.6,4.55,1.3,27.36,1.71,0.45,0.85,0.65,0.24,0.16,0.04,1.95,1.22,1.1,1.95,0.0,1.02,0.73,0.0,0.0,0.0,0.37,0.04,0.0,0.41,0.2,0.49,0.08,0.15,0.36,0.0,0.69,1.79,41.14,1.38,0.2,0.08,0.04,0.0,0.0,82.9,65.2,87.8,86.8,43.25,2.8,15.69,21.91,1.0,35.85,1.83,13.78,19.02,0.16,36.54,0.53,4.02,0.89,0.0,0.0,0.0,0.0,1.63,73.58,4.92,4.51,144.67,0.0,0.16,0.04,0.04,2.85,0.12,0.04,0.0,3.25,0.33,1.34,0.0,0.57,42.4,0.0,33.3,0.33,0.24,62.5,1.83,0.24,0.73,0.85,1.22,0.98,0.16,0.49,0.61,2.52,146.79,548.09,52.28,16.18,2.6,8.94,1.22,52.28,27.72,0.2,0.29,0.1,0.13,0.13,0.16,0.13
Manuel Ugarte Ribeiro,Midfielders,206,2021-2022 Champions League,0.0,10.0,0.44,0.0,0.0,,5.68,0.44,27.96,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,1.31,0.44,4.37,0.0,3.06,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.75,0.44,33.64,0.87,0.0,0.0,0.0,0.0,0.0,87.0,83.3,100.0,90.9,33.64,2.62,12.67,14.42,1.095,29.27,2.18,12.67,13.11,0.0,30.58,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,57.67,2.18,0.0,85.19,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,3.06,0.0,1.75,1.31,0.87,0.44,0.0,0.0,0.44,4.81,137.62,478.84,45.0,1.75,0.87,13.11,1.31,45.0,31.02,0.44,0.0,,0.0,0.09,0.0,0.0
Manuel Ugarte Ribeiro,Midfielders,344,2024-2025 Europa League,66.7,50.0,0.52,1.05,0.26,26.4,5.49,1.57,45.0,0.26,0.26,1.31,2.35,0.0,0.0,0.0,0.26,1.31,1.31,2.62,0.0,2.09,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.26,0.0,0.0,,0.0,2.35,0.52,59.13,0.78,0.0,0.0,0.0,0.0,0.0,85.9,50.0,94.4,92.1,59.39,5.76,23.55,26.42,1.05,51.02,2.88,22.24,24.33,0.0,48.92,0.26,3.66,0.26,0.0,0.0,0.0,0.0,0.26,57.3,2.09,1.57,151.48,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,1.57,0.52,0.52,0.0,0.0,0.0,0.0,100.0,1.05,0.52,0.0,3.14,0.0,1.57,1.57,1.57,1.05,0.0,0.0,0.0,5.49,139.71,818.11,71.16,13.87,1.57,18.05,3.66,71.16,39.77,0.26,0.16,0.02,0.0,0.18,0.13,0.0
Manuel Ugarte Ribeiro,Midfielders,368,2022-2023 Europa League,33.3,71.4,0.98,0.49,0.0,30.0,9.05,1.71,52.83,1.96,0.0,1.47,1.71,0.0,0.49,0.0,1.22,0.73,3.67,5.14,0.0,1.22,1.47,0.0,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,,0.0,1.22,0.24,58.7,1.47,0.0,0.0,0.0,0.0,0.0,88.2,45.8,95.4,90.9,60.16,5.87,32.04,21.52,0.855,53.07,2.69,30.57,19.57,0.24,49.16,1.22,3.18,0.49,0.0,0.0,0.0,0.24,2.45,122.53,3.42,0.73,181.47,0.24,0.24,0.0,0.24,0.98,0.0,0.0,0.24,1.47,0.24,0.49,0.0,0.0,0.0,0.0,69.2,2.2,0.49,15.4,5.87,0.73,2.45,2.69,3.91,3.18,0.24,0.0,0.49,7.09,238.45,943.04,75.82,11.01,0.24,16.39,2.69,75.82,50.38,0.98,0.02,0.02,0.0,0.07,0.0,0.0
Manuel Ugarte Ribeiro,Midfielders,391,2023-2024 Champions League,33.3,18.2,1.38,0.69,0.0,29.2,6.68,0.46,56.85,0.92,0.0,4.14,1.15,0.0,0.0,0.0,0.46,1.38,0.92,5.06,0.0,2.53,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,,0.0,1.84,0.0,57.31,1.61,0.0,-0.02,0.0,0.0,0.0,90.9,69.0,96.5,91.8,58.24,6.68,32.46,16.8,0.23,52.94,4.6,31.3,15.42,0.46,52.02,0.46,4.83,0.0,0.0,0.0,0.0,0.0,0.92,76.65,3.22,0.46,179.08,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.92,0.23,0.92,0.0,0.0,0.0,0.0,20.0,0.23,0.69,60.0,1.84,0.23,0.69,0.92,0.69,1.15,0.0,0.0,0.69,3.68,263.79,1016.93,69.05,11.51,0.0,15.19,2.3,69.05,42.58,0.46,0.02,0.02,0.02,0.02,0.0,0.02
Manuel Ugarte Ribeiro,Midfielders,467,2022-2023 Champions League,60.0,50.0,0.77,1.16,0.0,,8.29,1.54,34.3,0.58,0.0,1.35,1.54,0.0,0.19,0.0,1.54,2.89,1.35,2.7,0.19,3.08,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.51,0.19,44.13,1.54,0.0,0.0,0.0,0.0,0.0,84.5,66.7,93.5,84.2,45.87,3.47,20.81,18.31,0.965,38.74,2.31,19.46,15.42,0.19,35.85,1.16,1.16,0.0,0.0,0.0,0.0,0.0,0.58,64.18,1.93,0.77,119.68,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,,0.0,66.7,1.93,0.39,20.0,5.59,0.19,1.93,3.47,3.28,2.89,0.0,0.19,0.58,8.09,156.49,659.87,61.28,5.01,0.0,17.92,1.93,61.28,39.12,0.39,0.0,,0.0,0.0,0.0,0.0
Manuel Ugarte Ribeiro,Midfielders,493,2024 Copa América,55.6,50.0,0.73,0.91,0.0,23.8,6.21,1.46,29.94,0.91,0.0,1.1,2.19,0.0,0.37,0.0,2.19,1.28,1.1,2.19,0.0,1.64,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,,0.0,1.28,0.55,40.53,1.64,0.0,-0.05,0.0,0.0,0.0,88.1,75.8,93.3,92.1,42.9,6.02,18.99,16.25,0.73,37.79,4.56,17.71,14.97,0.18,33.04,1.46,2.74,0.18,0.0,0.0,0.0,0.0,0.37,83.06,3.83,0.73,152.98,0.0,0.0,0.18,0.0,0.55,0.37,0.0,0.0,1.1,0.18,0.73,0.0,0.0,0.0,0.0,37.5,0.55,0.55,62.5,4.56,0.91,1.83,1.83,3.47,1.46,0.18,0.73,0.91,5.84,156.63,720.37,57.32,11.32,0.18,16.8,4.02,57.32,30.49,0.18,0.05,0.06,0.05,0.02,0.02,0.05
Manuel Ugarte Ribeiro,Midfielders,855,2024-2025 Premier League,47.4,43.8,1.05,0.95,0.0,21.7,5.58,1.47,33.26,0.84,0.0,1.89,1.26,0.0,0.11,0.11,1.26,1.47,1.47,3.37,0.11,2.32,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,,0.0,1.58,0.63,44.63,1.68,0.0,-0.03,0.0,0.0,0.11,90.2,82.2,96.6,89.2,46.11,4.74,18.53,21.47,0.74,41.58,3.89,17.89,19.16,0.21,37.37,0.21,3.37,0.32,0.0,0.0,0.0,0.0,0.74,64.11,3.37,0.95,158.21,0.0,0.0,0.21,0.11,1.58,0.11,0.0,0.0,2.0,0.32,0.42,0.0,0.0,0.0,0.0,50.0,0.74,0.21,35.7,4.42,0.42,1.68,2.32,2.53,1.47,0.21,0.11,0.53,6.0,148.21,717.05,59.58,9.68,0.53,18.0,3.37,59.58,32.74,0.53,0.08,0.06,0.03,0.04,0.05,0.03
Manuel Ugarte Ribeiro,Midfielders,1107,2021-2022 Primeira Liga,53.3,42.9,0.57,0.65,0.08,30.5,9.43,2.2,43.5,1.63,0.08,2.6,0.65,0.0,0.16,0.0,2.03,1.79,1.95,4.55,0.0,2.76,2.68,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.08,-0.02,0.0,,0.0,2.36,0.73,55.45,1.54,0.0,-0.02,0.0,0.0,0.0,91.5,82.4,95.2,93.9,57.48,6.91,22.2,26.83,1.3050000000000002,52.6,5.69,21.14,25.2,0.0,46.91,2.03,4.15,0.41,0.0,0.0,0.0,0.08,1.38,99.76,4.47,0.41,154.88,0.0,0.16,0.24,0.08,1.95,0.0,0.24,0.0,2.68,0.0,0.57,0.0,0.0,0.0,0.0,81.8,2.2,1.06,18.2,3.66,0.57,0.81,2.28,1.95,2.68,0.16,0.0,0.49,6.02,232.11,926.02,71.3,10.81,0.41,10.49,1.22,71.3,51.79,0.33,0.09,0.04,0.02,0.04,0.07,0.02
Manuel Ugarte Ribeiro,Midfielders,1512,2020-2021 Primeira Liga,42.3,37.5,0.89,0.65,0.12,19.2,5.36,1.79,26.07,1.07,0.18,2.08,0.89,0.12,0.71,0.12,1.07,0.77,1.25,3.33,0.0,2.74,2.74,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.06,0.18,-0.03,0.06,0.33,0.0,1.37,0.95,32.14,1.85,0.06,-0.03,0.0,0.12,0.0,83.3,62.5,90.5,91.2,33.45,4.29,13.81,13.45,1.25,27.86,2.68,12.5,12.26,0.24,27.62,0.83,2.14,0.6,0.0,0.0,0.0,0.0,1.19,61.96,3.15,1.37,112.14,0.06,0.0,0.12,0.36,1.31,0.06,0.12,0.0,1.96,0.18,0.95,0.0,0.18,18.8,0.0,78.4,1.73,0.71,21.6,2.98,0.24,1.01,1.73,1.01,2.2,0.06,0.06,0.48,4.35,126.13,498.75,45.42,9.82,1.07,10.54,1.43,45.42,26.01,0.24,0.13,0.1,0.09,0.03,0.04,0.09
Manuel Ugarte Ribeiro,Midfielders,1932,2023-2024 Ligue 1,53.8,48.3,0.56,0.65,0.09,23.4,8.43,1.26,57.3,1.63,0.19,2.14,1.16,0.0,0.19,0.0,0.79,1.12,2.0,4.15,0.09,2.14,1.26,0.0,0.0,0.05,0.14,0.0,0.05,0.23,0.0,0.09,-0.03,0.0,0.0,0.0,1.86,0.65,61.21,1.16,0.0,-0.03,0.0,0.0,0.0,91.2,85.2,95.1,90.4,62.0,5.68,30.7,23.85,0.7949999999999999,56.55,4.84,29.21,21.57,0.0,51.2,0.7,4.61,0.28,0.0,0.0,0.0,0.05,0.75,98.34,4.05,1.12,193.23,0.0,0.0,0.05,0.14,1.44,0.0,0.14,0.0,1.77,0.28,0.47,0.0,0.05,10.0,0.0,52.5,0.98,0.23,37.5,4.57,0.75,1.82,2.0,2.66,1.86,0.14,0.09,0.7,6.43,259.71,1037.93,74.39,14.3,0.56,15.23,4.15,74.39,45.98,0.23,0.07,0.06,0.03,0.05,0.04,0.03
Manuel Ugarte Ribeiro,Midfielders,2053,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",52.6,50.6,0.79,0.88,0.04,24.1,6.4,1.53,45.42,1.32,0.04,1.71,1.45,0.0,0.13,0.04,1.01,1.32,1.75,3.46,0.09,2.54,1.4,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.04,-0.02,0.0,,0.0,1.97,0.66,54.1,1.27,0.0,-0.02,0.0,0.0,0.04,89.3,77.1,95.7,89.5,55.28,5.17,24.51,23.41,0.945,49.36,3.99,23.45,20.95,0.18,45.46,0.53,4.03,0.31,0.0,0.0,0.0,0.0,0.66,89.04,3.46,1.05,171.23,0.0,0.0,0.09,0.04,1.62,0.04,0.0,0.0,1.8,0.39,0.53,0.0,0.0,0.0,0.0,63.9,1.01,0.18,27.8,4.43,0.44,2.06,1.93,2.45,1.58,0.13,0.09,0.44,6.4,202.8,863.31,68.26,12.19,0.66,17.27,3.59,68.26,39.81,0.39,0.08,0.04,0.02,0.07,0.06,0.02
Manuel Ugarte Ribeiro,Midfielders,2352,2022-2023 Primeira Liga,62.5,53.7,0.46,0.77,0.0,27.1,9.38,1.65,44.54,1.38,0.04,2.18,0.65,0.0,0.11,0.0,1.45,0.99,2.53,4.71,0.0,2.45,1.99,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,-0.03,0.0,0.0,0.0,2.18,0.57,59.16,1.15,0.0,-0.03,0.0,0.0,0.0,91.6,77.6,95.8,93.2,60.61,5.63,27.4,25.87,0.96,55.52,4.36,26.25,24.11,0.0,49.36,1.3,4.21,0.27,0.0,0.0,0.0,0.0,1.22,102.21,4.59,0.84,186.31,0.0,0.04,0.27,0.04,1.68,0.04,0.0,0.0,2.07,0.27,0.73,0.0,0.11,15.8,0.0,54.8,1.53,0.69,32.9,4.63,0.88,1.42,2.33,2.64,2.79,0.04,0.15,0.92,6.81,223.13,979.97,75.08,10.83,0.19,13.7,1.45,75.08,51.96,0.42,0.05,0.04,0.03,0.04,0.02,0.03
Marc Cucurella,Midfielders,410,2019-2020 Europa League,45.5,23.1,1.32,1.1,0.0,21.2,7.9,1.1,26.12,3.07,0.44,2.2,0.88,0.66,4.39,0.66,3.29,1.54,0.66,2.85,0.0,2.2,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,1.1,1.98,37.76,3.51,0.0,-0.09,0.44,0.0,0.0,66.1,43.8,73.0,70.2,41.49,3.51,13.83,18.44,1.32,27.44,1.54,10.1,12.95,0.44,29.63,0.88,3.07,1.32,0.0,0.0,0.0,0.0,3.73,102.07,4.61,5.27,142.46,0.0,0.44,0.22,0.22,3.29,0.0,0.66,0.0,4.83,0.0,1.76,0.0,0.22,12.5,0.0,72.7,1.76,0.44,27.3,2.63,0.44,0.44,1.76,1.76,2.41,0.0,1.76,0.66,3.73,165.51,397.76,54.22,27.22,3.07,7.02,0.22,54.22,22.17,0.22,0.26,0.05,0.09,0.15,0.18,0.09
Marc Cucurella,Midfielders,2354,2018-2019 La Liga,37.7,43.5,2.52,1.53,0.08,15.9,5.58,1.38,23.4,1.26,0.38,0.5,0.92,0.0,2.75,0.5,2.83,0.96,0.38,0.88,0.0,1.61,0.61,0.0,0.04,0.0,0.19,0.0,0.04,0.27,0.04,0.11,-0.04,0.05,0.5,0.0,0.76,1.19,35.1,1.87,0.04,-0.04,0.31,0.0,0.0,74.5,43.3,75.4,85.9,38.16,2.56,12.12,19.54,1.45,28.45,1.11,9.14,16.78,0.23,28.41,0.08,1.68,1.15,0.0,0.0,0.0,0.0,1.53,53.72,2.98,7.65,111.37,0.0,0.0,0.15,0.04,2.22,0.15,0.04,0.0,2.6,0.11,0.84,0.0,0.08,9.1,0.0,42.5,0.65,0.08,57.5,1.87,0.57,0.5,0.8,1.41,1.53,0.0,2.75,0.88,2.64,113.9,403.81,48.1,23.86,2.98,6.46,0.92,48.1,18.5,0.23,0.2,0.09,0.08,0.13,0.12,0.08
Marc Cucurella,Midfielders,3237,2019-2020 La Liga,39.2,31.6,2.2,1.42,0.14,20.3,6.76,1.61,24.27,1.47,0.25,1.45,0.78,0.44,3.53,0.58,5.09,0.95,0.67,2.11,0.03,2.14,1.72,0.0,0.03,0.03,0.25,0.0,0.0,0.31,0.03,0.17,-0.03,0.03,0.17,0.03,1.0,1.47,33.7,2.11,0.03,-0.03,0.17,0.0,0.0,65.0,37.5,68.5,81.6,39.18,6.23,12.46,16.32,1.515,25.47,2.34,8.54,13.32,0.39,26.83,0.7,2.7,1.45,0.0,0.0,0.0,0.03,1.72,61.64,4.25,5.62,156.62,0.0,0.17,0.11,0.25,2.36,0.08,0.11,0.0,3.09,0.22,0.83,0.06,0.17,20.0,0.0,46.0,0.64,0.19,54.0,2.06,0.36,0.64,1.06,1.42,1.39,0.03,3.95,0.75,3.06,120.08,402.68,50.44,21.96,1.58,7.65,1.03,50.44,21.41,0.25,0.18,0.07,0.06,0.13,0.12,0.06
Marc Cucurella,Midfielders,3244,2020-2021 La Liga,43.4,37.9,2.5,1.91,0.06,18.6,5.6,1.25,24.8,1.47,0.67,1.14,0.75,0.31,3.83,0.44,3.77,1.17,0.69,1.83,0.0,1.91,1.66,0.0,0.0,0.0,0.06,0.0,0.03,0.08,0.08,0.14,0.03,0.12,0.38,0.08,1.11,1.08,33.54,2.3,0.08,0.03,0.25,0.0,0.0,68.3,41.3,68.6,81.6,37.48,3.97,10.76,18.5,1.305,25.61,1.64,7.38,15.09,0.17,28.6,0.5,1.78,1.0,0.0,0.0,0.0,0.0,2.14,64.59,2.86,6.08,122.85,0.0,0.14,0.03,0.25,1.89,0.0,0.08,0.0,2.39,0.11,0.72,0.0,0.22,30.8,0.0,40.7,0.67,0.11,59.3,1.78,0.14,0.53,1.11,1.41,1.64,0.0,2.97,0.97,2.89,132.28,373.18,48.22,24.0,2.39,5.96,0.72,48.22,19.06,0.22,0.15,0.07,0.05,0.09,0.1,0.05
Marcus Harness,Midfielders,1073,2024-2025 Championship,34.5,48.0,3.02,1.59,0.08,15.3,4.36,1.93,17.19,0.67,0.25,1.09,0.92,0.08,1.34,0.17,0.42,1.59,1.01,2.1,0.0,2.26,0.5,0.0,0.0,0.0,0.08,0.08,0.0,0.17,0.08,0.17,-0.03,0.05,0.25,0.0,0.59,0.67,24.66,2.18,0.08,-0.03,0.08,0.08,0.0,69.4,48.3,78.2,81.0,25.5,2.43,9.23,10.57,1.59,17.7,1.17,7.21,8.56,0.42,21.98,0.0,1.85,0.84,0.0,0.0,0.0,0.0,1.01,31.45,3.1,3.69,78.93,0.0,0.08,0.08,0.08,1.01,0.42,0.08,0.0,1.76,0.34,1.59,0.0,0.34,21.1,0.0,42.9,0.5,0.08,50.0,2.6,0.34,1.01,1.26,1.51,1.17,0.0,0.0,0.59,3.19,83.29,285.6,39.42,14.76,2.35,6.21,1.59,39.42,18.79,0.42,0.19,0.07,0.11,0.08,0.08,0.11
Marcus Tavernier,Midfielders,3903,2021-2022 Championship,38.4,48.8,1.59,0.99,0.12,20.7,6.25,1.08,31.5,2.05,0.99,1.01,0.88,3.32,5.4,0.25,6.23,1.41,0.97,1.98,0.02,1.01,1.31,0.02,0.0,0.02,0.12,0.02,0.02,0.21,0.12,0.23,-0.05,0.06,0.18,2.61,0.76,1.55,38.19,2.42,0.12,-0.05,0.02,0.23,0.0,69.7,32.9,79.1,83.4,44.64,7.49,14.2,19.67,1.11,31.13,2.47,11.23,16.4,0.23,34.5,1.27,2.88,1.06,0.0,0.0,0.0,0.0,2.61,82.25,4.1,4.96,155.12,0.0,0.53,0.02,0.16,1.96,0.21,0.23,0.0,3.11,0.14,1.98,0.3,0.65,32.6,0.05,48.2,1.25,0.16,51.8,2.19,0.23,1.15,0.81,1.11,2.58,0.21,1.55,1.34,2.95,194.14,495.91,57.37,27.56,2.7,9.11,1.41,57.37,21.84,0.16,0.36,0.09,0.17,0.18,0.19,0.17
Mario Lemina,Midfielders,329,2019-2020 Champions League,37.5,22.2,1.37,0.82,0.0,22.8,6.02,1.09,26.54,1.37,0.27,1.91,1.64,0.0,0.27,0.0,0.82,2.19,0.55,2.46,0.0,3.28,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,1.09,0.55,36.66,0.82,0.0,-0.16,0.27,0.0,0.0,86.1,75.0,88.7,87.9,37.48,2.19,14.5,18.05,0.68,32.28,1.64,12.86,15.87,0.0,31.19,0.82,1.64,0.0,0.0,0.0,0.0,0.0,1.91,81.52,2.19,0.82,121.73,0.0,0.0,0.27,0.0,0.27,0.27,0.55,0.0,1.37,0.0,1.91,0.0,0.27,14.3,0.0,71.4,1.37,0.27,28.6,2.19,0.27,0.82,1.09,1.64,1.91,0.27,0.0,0.55,3.28,168.51,497.05,47.6,7.39,0.82,13.13,3.01,47.6,27.9,0.82,0.19,0.09,0.16,0.0,0.03,0.16
Mario Lemina,Midfielders,440,2022-2023 Europa Conference League,81.8,80.0,0.41,1.84,0.2,16.3,6.14,0.41,56.25,2.86,0.0,0.41,2.66,0.0,0.2,0.0,0.2,0.41,1.64,2.05,0.0,1.23,1.64,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.41,0.14,0.2,1.0,0.0,2.25,1.02,61.98,0.2,0.2,0.14,0.0,0.0,0.0,85.5,65.9,87.7,92.0,62.18,8.39,23.32,28.02,0.305,53.18,5.52,20.45,25.77,0.0,52.98,0.2,4.5,0.82,0.0,0.0,0.0,0.0,1.23,124.98,4.7,1.84,273.07,0.0,0.0,0.0,0.0,2.25,0.2,0.0,0.0,2.45,0.2,1.02,0.0,0.2,20.0,0.0,70.0,1.43,0.41,10.0,3.48,0.0,1.84,1.64,1.84,2.05,0.0,0.0,0.2,5.73,315.82,892.84,72.61,8.59,0.61,23.32,3.89,72.61,41.32,0.2,0.12,0.06,0.06,0.04,0.06,0.06
Mario Lemina,Midfielders,838,2022-2023 Ligue 1,55.6,66.7,0.43,0.54,0.0,20.1,6.66,1.4,62.18,1.5,0.0,0.64,2.15,0.0,0.21,0.0,0.54,0.11,1.29,1.93,0.0,1.4,0.54,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,-0.03,0.0,0.0,0.0,1.18,0.43,67.55,0.43,0.0,-0.03,0.0,0.0,0.0,89.3,56.0,95.1,94.4,68.41,8.05,28.46,28.78,0.645,61.11,4.51,27.06,27.17,0.32,58.96,0.54,4.73,0.32,0.0,0.0,0.0,0.0,1.5,137.26,4.94,1.07,290.08,0.11,0.0,0.11,0.0,1.18,0.0,0.0,0.0,1.29,0.54,0.64,0.0,0.32,50.0,0.0,68.8,1.18,0.64,31.3,3.44,0.75,1.18,1.5,2.26,1.72,0.11,0.0,0.54,4.62,320.37,1025.01,77.76,7.84,0.64,21.91,4.19,77.76,48.44,0.11,0.04,0.05,0.03,0.02,0.01,0.03
Mario Lemina,Midfielders,1299,2022-2023 Premier League,77.3,52.6,0.35,1.18,0.07,27.4,6.3,1.8,28.68,0.42,0.0,1.25,1.66,0.0,0.21,0.07,0.35,0.55,1.39,2.63,0.07,1.25,0.62,0.0,0.07,0.0,0.07,0.0,0.0,0.14,0.0,0.07,-0.02,0.0,0.0,0.0,0.97,0.21,44.69,0.9,0.0,-0.02,0.07,0.0,0.0,86.9,70.8,92.4,89.6,45.1,4.99,20.02,18.64,0.935,39.21,3.53,18.5,16.7,0.07,36.1,0.35,2.15,0.35,0.0,0.0,0.0,0.0,0.42,65.75,2.91,0.62,202.1,0.07,0.0,0.14,0.0,0.42,0.0,0.0,0.07,0.55,0.55,0.62,0.0,0.14,22.2,0.0,61.1,0.76,0.28,16.7,2.63,0.21,1.52,0.9,1.66,1.25,0.07,0.0,0.21,3.6,133.3,696.37,55.01,5.61,0.28,20.23,4.64,55.01,29.79,0.28,0.04,0.03,0.02,0.03,0.02,0.02
Mario Lemina,Midfielders,1364,2024-2025 Premier League,61.0,69.0,1.06,1.65,0.2,21.9,4.82,0.79,25.21,0.79,0.13,0.59,3.3,0.0,0.66,0.26,1.72,0.73,1.32,1.91,0.2,1.12,0.53,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.07,0.26,-0.03,0.06,0.2,0.0,1.78,0.66,38.4,1.39,0.07,-0.03,0.26,0.0,0.0,80.4,61.1,87.7,85.0,40.45,6.27,18.74,13.66,0.395,32.53,3.83,16.43,11.61,0.33,31.8,0.59,2.84,0.86,0.0,0.07,0.0,0.0,0.53,68.49,3.17,1.39,195.7,0.0,0.0,0.07,0.0,1.39,0.13,0.13,0.0,1.72,0.46,1.19,0.0,0.33,27.8,0.0,62.5,0.66,0.26,25.0,3.37,0.33,1.78,1.25,2.05,1.06,0.4,0.59,0.26,5.15,136.45,625.45,53.38,7.85,1.19,21.38,6.07,53.38,24.94,0.26,0.17,0.08,0.09,0.08,0.07,0.09
